constituentid,text,texttype,year
8539,"Hand, John Oliver and Martha Wolff. _Early Netherlandish Painting_. The Collections of the National Gallery of Art Systematic Catalogue. Washington, D.C., 1986: 57-62.",bibliography,1986
1911,"McLanathan, Richard. _Gilbert Stuart_. New York, 1986.",bibliography,1986
1970,"Von Erffa, Helmut, and Allen Staley. _The Paintings of Benjamin West_. New Haven and London, 1986.",bibliography,1986
9991,"Larousse, Pierre, _Grand dictionnarie universelle du XIXe siécle_. 15 vol. Paris, 1867: 8: 1269-1271",bibliography,1865
10227,"Larousse, Pierre. _Grand dictionnaire universel du XIXe siècle_. 17 vols.  Paris, 1865-1890: 8:146",bibliography,1865
8620,"Larousse, Pierre.  _Grand dictionnaire universel du XIXe siècle; français, historique, geographique, biographique, mythologique, bibliographique, litteraire, artistique, scientifique, etc._.  17 vols.  Paris, 1865-90: 6: 400.",bibliography,1865
8619,"Larousse, Pierre.  _Grand dictionnaire universel du XIXe siècle; français, historique, geographique, biographique, mythologique, bibliographique, litteraire, artistique, scientifique, etc._.  17 vols.  Paris, 1865-90: 6:400.",bibliography,1865
13010,"Paris, Petit Palais.  _Gros, ses amis et ses élèves_.  1936:no. 97",bibliography,1936
8579,"Brans, Jan V.L.  ""Juan de Flandes, pintor de la Reina y de Castilla.""  _Clavileño_ 4, no. 21 (1953): 32.",bibliography,1953
1944,"Mander, Karel van. _Het Schilder-boek_. 1604. 2nd ed. Amsterdam, 1618: 296-297.",bibliography,1618
1718,"Mander, Karel van. _Het Schlder-boek_.  2nd ed. Amsterdam, 1618: 301.",bibliography,1618
9603,"Parker, Barbara Neville and Wheeler, Anne Bolling. _John Singleton Copley; American Portraits in Oil, Pastel, and Miniature with Biographical Sketches_. Boston, 1938: 52.",bibliography,1938
8948,"Burke, Sir Bernard.  _History of the Landed Gentry of Great Britain and Ireland_.  2 vols.  6th ed.  London, 1882: 1: 296.",bibliography,1882
4363,"Paulson, Ronald. _Hogarth: His Life, Art, and Times_. 2 vols. New Haven and London, 1971.",bibliography,1971
23037,"Bol, L.J. _Holländische Maler des 17. Jahrhunderts neben den grossen Meistern. Landscaft und Stilleben_. Brunswick, 1969: 359-364.",bibliography,1969
192,"Cott, Perry B. ""The Ailsa Mellon Bruce Gifts."" _The Connoisseur_ 178, no. 718 (December 1971): 249.",bibliography,1971
9385,"Zeri, Federico.  _Italian Paintings: Florentine School; A Catalogue of the Collection of the Metropolitan Museum of Art_.  New York, 1971: 48.",bibliography,1971
5513,"Thomas, Bruno, and Ortwin Gamber. ""L'arte Milanese dell'armatura."" _Storia di Milano_. 16 vols. and index. Milan, 1953-1966: 11(1958):734-735, 757-777. Also German ed. in Thomas, B. _Gesammelte..._. 2 vols. Graz, 1977.",bibliography,1953
9469,"Wark, Robert R. ""Arabella Huntington and the Beginnings of the Art Collection.""  In _The Founding of the Henry E. Huntington Library and Art Gallery, Four Essays_.  San Marino, California, 1969: 309-331.",bibliography,1969
15456,"Ottani Cavina, Anna. ""Per il Pensionante del Saraceni."" In _Scritti di storia dell'arte in onore di Federico Zeri_. 2 vols. Milan, 1984: 608-614.",bibliography,1984
9330,"Blanton, Natalie [Mrs. Wydham B.].  _West Hill, Cumberland County, Viriginia:  The Story of Those Who Have Loved It_.  (Privately printed), 1964.",bibliography,1964
9568,"Clément de Ris, Louis Torterat. _Les amateurs d'autrefois_. Paris, 1877: 183-207 (reprint Geneva, 1973).",bibliography,1877
12227,"Clément de Ris, Louis Torterat. _Les amateurs d'autrefois_. Paris, 1877: 183-207 (reprint Geneva, 1973).",bibliography,1877
9569,"Clément de Ris, Louis Torterat. _Les amateurs d'autrefois_. Paris, 1877: 183-207 (reprint Geneva, 1973).",bibliography,1877
2046,"Hachet, Jean-Charles. _Les Bronzes animaliers. De l'antiquité à nos jours_. Paris, 1986: 92-97.",bibliography,1986
1446,"Cortissoz, Royal. _John La Farge: A Memoir and a Study_. Boston, 1911.",bibliography,1911
8539,"Kerkhove, A. van den. ""Joris Vezeleer, Een Antwerps Koopman-Ondernemer van de XVIde Eeuw."" _Annalen 63 Congres Sint-Niklaas-Waas_ 1974: 326-334.",bibliography,1974
4759,"Embury, Stuart P. _The Etchings of Luigi Lucioni, A Catalogue Raisonne_. 1984.",bibliography,1984
5526,"Tolnay, Charles de. _Le Maître de Flémalle et les frères Van Eyck_. Brussels, 1939.",bibliography,1939
9425,"Benezit, Emmanuel. _Dictionnaire critique et documentaire des peintres, sculpteurs, dessinaterus et graveurs de tour les temps et tous les pays._ 10 vols. Paris, 1976: 5:408.",bibliography,1976
9424,"Benezit, Emmanuel. _Dictionnaire critique et documentaire des peintres, sculpteurs, dessinaterus et graveurs de tour les temps et tous les pays._ 10 vols. Paris, 1976: 5:408.",bibliography,1976
8418,"Rewald, John. ""Theo van Gogh, Goupil, and the Impressionists (part two)."" _Gazette des Beaux-Arts_ VIe périod, no. 81 (February 1973):65-100",bibliography,1973
9315,"Pariset, François-Georges. ""Deux Oeuvres inédites de Baldung Grien."" _Gazette des Beaux-Arts_ 6e per. 11 (1934): 13-14.",bibliography,1934
8585,"Beer, Rudolf.  ""Acten, Regesten und Inventare aus dem Artchivo General zu Simancas.""  _Jahrbuch der kunsthistorischen Sammlungen in Wien_ 12 (1891): CXX-CXXIII.",bibliography,1891
5523,"Mahon, Denis. ""The Brothers at the _Mostra dei Guardi_: some impressions of a neophyte."" In _Problemi guardeschi. Atti del convegno di studi promossi della Mostra dei Guardi 13-14 Settembre 1965_. Venice, 1967: 5-198.",bibliography,1967
2099,"Cook, Herbert. ""Further Light on Baldassare d'Este."" _The Burlington Magazine_ 27 (June 1915): 98-104.",bibliography,1915
8617,"Morelli, D. Jacopo.  _Notizia d'opere di disegno_.  Bassano, 1800: 17.",bibliography,1800
1835,"Waterhouse, Sir Ellis. _Painting in Britain 1530-1790_. Harmondsworth, 1953: 222-225.",bibliography,1953
6893,"Aikema, Bernard. _Pietro della Vecchia and the Heritage of the Renaissance in Venice_. Florence, 1990.",bibliography,1990
1853,"Schwartz, Gary, and Marten Jan Bok. _Pieter Saenredam: De schilder in zijn tijd_. Translated by Loekie Schwartz. Maarssen and The Hague, 1989",bibliography,1989
9377,"Haskell, Francis.  _Rediscoveries in Art:  Some Aspects of Taste, Fashion and Collecting in England and France_.  Ithaca, New York, 1976: 59, 76.",bibliography,1976
6393,"Schenck, Reverend Garret Conover. ""Sketch of Daniel Hendrickson."" Unpublished manuscript, c. 1870. Hendrickson Miscellaneous File, Collection 1, Family Papers, Monmouth County Historical Association, Freehold, New Jersey.",bibliography,1879
1481,"Schmit, Robert & Manuel. _Stanislas Lépine, catalogue raisonné de l'oeuvre peint_. Paris, 1993 [as Stanislas Victor Edmond Lépine, genealogy on p. XIV].",bibliography,1993
6893,"Lanzi, Luigi. _Storia pittorica della Italia_. (Bassano, 1795-1796). 3 vols. Florence, 1970: 2:135-136.",bibliography,1809
6631,"Strong, Sir Roy. _The English Icon: Elizabethan and Jacobean Portraiture_. London and New York, 1969: 21-24, 269-304.",bibliography,1969
24094,"Ferguson, Niall. _The House of Rothschild: The World's Banker, 1849-1999_. New York, 1998",bibliography,1998
8690,"Ferguson, Niall. _The House of Rothschild: The World's Banker, 1849-1999_. New York, 1998",bibliography,1998
22530,"Ferguson, Niall. _The House of Rothschild: The World's Banker: 1849-1999_. New York, 1998",bibliography,1998
9527,"Blair, Claude.  _The James A. de Rothschild Colleciton at Waddesdon Manor: Arms, Armor and Base-Metalwork_.  London and Fribourg, 1974: 46-52.",bibliography,1974
1977,"Cunningham, Allan. _The Life of Sir David Wilkie_. 3 vols. London, 1843.",bibliography,1843
11099,"Mayo, Lawrence Shaw. _The Winthrop Family in America_. Boston, 1948: 339.",bibliography,1948
1956,"Steer, John. In _Encyclopedia of Italian Renaissance and Mannerist Art_. Ed. Jane Turner. 2 vols. London and New York, 2000: 1784-1786.",bibliography,2000
1804,"Banti. In _Encyclopedia of Italian Renaissance and Mannerist Art_. Ed. Jane Turner. 2 vols. London and New York, 2000: 2:1298-1299.",bibliography,2000
1784,"Padoa Rizzo, Anna. In _Encyclopedia of Italian Renaissance and Mannerist Art_. Ed. Jane Turner. 2 vols. London and New York, 2000: 2:1231-1232.",bibliography,2000
1833,"Ruhmer, Eberhard. ""Ercole de' Roberti."" _Encyclopedia of World Art_. 17+ vols. London, 1959+: 12(1966):224-230.",bibliography,1959
1031,"Grossmann, Fritz. ""Bruegel, Pieter the Elder."" _Encyclopedia of World Art_. 17+ vols. London, 1959+: 2(1960):cols. 632-651.",bibliography,1959
8594,"Boime, Albert. ""Entrepreneurial Patronage in Nineteenth Century France"" in _Enterprise and Entrepreneurs in Nineteenth- and Twentieth-Century France_. Ed. by Edward C. Carter II et al. Baltimore, 1976: 148+.",bibliography,1976
975,"Benisovitch, Michel N. ""Une Autobiographie du peintre Louis Boilly."" In _Essays in Honor of Hans Tietze_. Paris, 1958: 365-372.",bibliography,1958
1417,"Bolton, Theodore, and George C. Croce, Jr. ""John Wesley Jarvis: An Account of His Life and the First Catalogue of His Work."" _The Art Quarterly_ 1 (Autumn 1938): 299-321.",bibliography,1938
8927,"Brown, David. ""Turner, Callcott and Thomas Lister Parker..."" _Burlington Magazine_ 117 (November 1975): 721+",bibliography,1975
8618,"Fletcher, Jennifer. ""Marcantonio Michiel, 'che ha veduto assai.'"" _The Burlington Magazine_ 123: 604-606.",bibliography,1981
10227,"Callen, Anthea. ""Faure and Manet."" _Gazette des Beaux-Arts_ 6th ser., no. 83 (March 1974):157-178",bibliography,1974
8962,"Fink, Louis Marie. ""French Art in the United States, 1850-1870.  Three Dealers and Collectors."" _Gazette des Beaux-Arts_ VIe périod, no. 92 (September 1978): 88-89.",bibliography,1978
22490,"Grasman, Edward. ""Vitale Bloch, the elusive (conclusion)."" _RKD Bulletin_ 2011/2: 3-11.",bibliography,2011
1857,"Alessi, Cecilia, and Piero Scapecchi. ""Il Mestro dell'Osservanza: Sano di Pietro o Francesco di Bartolomeo?"" _Prospettiva_ 42, 1985: 13-37.",bibliography,1985
1911,"Evans, Dorinda. ""Survival and Transformation: The Colonial Portrait in the Federal Era."" In _The Portrait in Eighteenth-Century America_. Edited by Ellen G. Miles. Newark and London, 1993: 123-137.",bibliography,1993
9764,"Downes, William Howe. ""The Work of Bela L. Pratt, Sculptor."" _New England Magazine_ 27 (February 1903): 760-771.",bibliography,1903
5517,"Harris, Charles X. ""Pieter Vanderlyn, Portrait Painter."" _New-York Historical Society Quarterly Bulletin_ 5 (October 21): 59-73.",bibliography,1921
9382,"Vaudoyer, Jean-Louis. ""La Collection Dreyfus."" _L'Amour de l'art_ 6 (1925):245-264.",bibliography,1925
8467,"Gassier, Pierre. ""Les portraits peints par Goya pour l'Enfant Don Luis de Borbón à Arenas de Dan Pedro."" _La Revue de l'Art_ 43 (1979): 10-12",bibliography,1979
8549,"Nicolle, Marcel. ""La Collection Rodolphe Kann."" _La Revue de l'Art_ 23 (1908): 187-204.",bibliography,1908
2608,"Schleier, Erich. ""Lanfranco, Giovanni."" In _La pittura in Italia: Il seicento_. 2 vols. Milan, 1989: 2:780-781.",bibliography,1989
1949,"Newcome, Mary. ""Anton Maria Vassallo."" In _La pittura in Italia: il Seicento_. Edited by Mina Gregori and Erich Schleier. 2 vols. Rev. ed. Milan, 1989: 2:915.",bibliography,1989
27579,"Petrucci, Francesca. In _La pittura in Italia: Il Quattrocento_. Ed. Federico Zeri. 2 vols. Milan, 1986, reprinted 1987: 2:585.",bibliography,1986
1172,"Bacchi, Andrea. ""Francesco del Cossa."" In _La pittura in Italia: Il Quattrocento_. Ed. Federico Zeri. 2 vols. Milan, 1986-1987: 2(1987):603-604.",bibliography,1986
26980,"Christiansen, Keith. ""La pittura a Venezia e in Veneto nel primo Quattrocento."" In _La pittura in Italia: Il Quattrocento_. 2 vols. Milan, 1987: 1:142-145.",bibliography,1986
8843,"Steppe, J.K. ""Jheronimus Bosch. Bijdrage tot de historische en ikonografische studie van zijn werk."" _Jheronimus Bosch. Bijdragen bij gelegenheid van de herdenkstentoonstelling te 's-Hertogenbosch_. Eindhoven, 1967: 14, 39",bibliography,1967
6690,"Black, Mary C. ""Early Colonial Painting in New York Province.""  In Blackburn and Piwonka 1988, 236-237.",bibliography,1988
6689,"Black, Mary C. ""Early Colonial Painting of the New York Province."" In Blackburn and Piwonka 1988: 214-217, 233.",bibliography,1988
1936,"Jaffe, Irma B. _John Trumbull: Patriot-Artist of the American Revolution_. Boston, 1975.",bibliography,1975
10667,"""Our Private Collections, No. II."" _The Crayon_ 3 (February 1856: 57-58.",bibliography,1856
8391,"_Abridged Catalogue of the Pictures at Doughty House, Richmond, Belonging to Sir Frederick Cook, Bart., M.P., Visconde de Monserrate_. London, 1903: 22, no. 5.",bibliography,1903
8617,"Ghisalberti, Alberto Maria, ed. _Dizionario biografico degli italiani_. 79+ vols. Rome, 1960+:  8(1966):103-109, 133-151.",bibliography,1960
687,"_Les donatuers du Louvre_. Paris, 1989:162.",bibliography,1989
6999,"_Neue deutsche biographie_. Berlin, c. 1953:439-440",bibliography,1961
1031,"_Bruegel. Une dynastie de peintres._ Exh. cat. Palais de Beaux-Arts, Brussels, 1980.",bibliography,1980
1221,Robaut 1885.,bibliography,1885
1098,"_Mostra dei Carracci. Dipinti._ Exh. cat. Palazzo dell'Archiginnasio, Bologna, 1956.",bibliography,1956
133,Park 1918.,bibliography,1918
1914,"Biddle, Edward, and Mantle Fielding. _The Life and Works of Thomas Sully (1783-1872)_. Philadelphia, 1921.",bibliography,1921
1911,Park 1926.,bibliography,1926
2312,Ballardini 1933-1938.,bibliography,1933
1911,Morgan 1939.,bibliography,1939
8599,"Böckh, Franz Heinrich. _Merkwurdigkeiten der Haupt- und Residenz-Stadt Wienund ihrer nachsten Umgebungen; ein Handbuch fur Einheimische und Fremde_.  2 vols.  Vienna, I: 294-295.",bibliography,1823
9764,"DAB, 1943, 8:166-168.",bibliography,1933
14291,"DAB, 1943, 8:231-234",bibliography,1933
11228,"DAB, 1943, 7: 175-176",bibliography,1933
23002,"DAB, 1943, VII: 244-245",bibliography,1933
23001,"DAB, 1943, VII: 244-245",bibliography,1933
1094,"DAB, 1943, 3:510.",bibliography,1933
10902,"DAB, 1943, II: 280-282",bibliography,1933
23012,"DAB, 1943, XX:442-443.",bibliography,1933
1963,"DAB, 1943, 19:333-334.",bibliography,1933
23007,"DAB, 1943, IX:239-240",bibliography,1933
11234,"DAB, Supplement Four, 1943: 815-817 [entry on Booth Tarkington]",bibliography,1933
10292,_Dictionary of American Biography_ 1933: 11:333.,bibliography,1933
10293,_Dictionary of American Biography_ 1933: 11:333.,bibliography,1933
8490,"Coburn, F.W. ""Thomas Benedict Clarke."" _Dictionary of American Biography_ XXI, supplement 1 (1944):178-179.",bibliography,1933
11233,"DAB, Supplement Four (1946-1950): 815-817.",bibliography,1933
21434,"DAB [Supplement Five, New York, 1951-1955], 150-152.",bibliography,1933
232,"Urofsky, Melvin.  Entry on Davis in _Dictionary of American Biography_.  1955: 156-157.",bibliography,1933
229,"Hirschland, Ellen B. [Chester Dale], in _Dictionary of American Biography_. Supplement Seven (1961-65). Edited by John A. Garraty. New York, 1965: 161-162.",bibliography,1933
23004,"DAB IV, 395",bibliography,1933
1481,"Edited by Ulrich Thieme and Felix Becker. _Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart_ 1907-1950, 9:211 [as Stanislas Victor Edouard Lépine]",bibliography,1907
2122,"Edited by Ulrich Thieme and Felix Becker. _Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart_ 1907-1950, 14(1921): 321.",bibliography,1907
1256,"Panofsky, Erwin. _Albrecht Dürer _. 2 vols. Princeton, (1943).",bibliography,1943
9930,"Edited by Ulrich Thieme and Felix Becker. _Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart_ 1926, VIII:224.",bibliography,1907
9895,"Edited by Ulrich Thieme and Felix Becker. _Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart_ 1907-1950, 33(1939):27-28.",bibliography,1907
1779,"Gronau, Georg. In Thieme-Becker, 26(1932): 463-464.",bibliography,1907
1708,"Perkins, Frederick Mason. In Thieme-Becker, 24(1930): 256-257.",bibliography,1907
9903,Edited by Ulrich Thieme and Felix Becker. _Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart_ 1907-1950:7(1912):569,bibliography,1907
2317,"Edited by Ulrich Thieme and Felix Becker. _Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart_, 23:230-232.",bibliography,1907
2322,"Edited by Ulrich Thieme and Felix Becker. _Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart_, 7:583-584.",bibliography,1907
1443,"""Kremer (Kraemer), Nicolaus."" In Thieme-Becker 1927, 21:494.",bibliography,1907
2028,"Edited by Ulrich Thieme and Felix Becker. _Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart_ 1910, vol. 4, 119.",bibliography,1907
1268,"[V.A.C.] ""Agnolo degli Erri."" In Thieme-Becker 1907-1950, 11:14.",bibliography,1907
2441,"Edited by Ulrich Thieme and Felix Becker. _Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart_ 1912, 7:145.",bibliography,1907
6718,"Edited by Ulrich Thieme and Felix Becker. _Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart_ 1907-1950, 6(1912): 503-505.",bibliography,1907
2324,"Edited by Ulrich Thieme and Felix Becker. _Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart_, 26:379.",bibliography,1907
6870,"Edited by Ulrich Thieme and Felix Becker. _Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart_, 28:213-214.",bibliography,1907
10247,"T.-B.XXXII.553 (born c. 1719, died 14 December 1781)",bibliography,1907
1162,"Prown, Jules David. _John Singleton Copley_. 2 vols. Cambridge, Massachusetts, 1966.",bibliography,1966
6889,"Black, Mary and Jean Lipman. _American Folk Painting_. New York, 1966.",bibliography,1966
5516,"Black, Mary and Jean Lipman. _American Folk Painting_. New York, 1966.",bibliography,1966
9363,"Anzelewsky, Fedja. _Albrecht Dürer Das malerische Werk_. Berlin, 1971: 142.",bibliography,1971
1256,"Anzelewsky, Fedja. _Albrecht Dürer Das malerische Werk_. Berlin, 1971.",bibliography,1971
750,Schloss 1972.,bibliography,1972
5516,Schloss 1972.,bibliography,1972
6889,Schloss 1972.,bibliography,1972
5484,"Edited by Ulrich Thieme and Felix Becker. _Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart_ 1907-1950, 20(1927): 201-202.",bibliography,1907
